1,512,40000000,68.597463,68.597463,290508655.181606,567399.717152,298553315.302637,583111.943950
1,512,40000000,70.583416,70.583416,289873356.384452,566158.899188,290153143.055587,566705.357530
1,512,40000000,71.647861,71.647861,285842448.988114,558286.033180,285842448.248385,558286.031735
1,512,40000000,68.877552,68.877552,297338995.628068,580740.225836,297339255.030434,580740.732481
1,512,40000000,69.852788,69.852788,293186875.991263,572630.617170,293188011.336069,572632.834641
1,512,40000000,78.463478,78.463478,261013156.375760,509791.321046,261013155.700286,509791.319727
1,512,40000000,70.421833,70.421833,290818900.624186,568005.665282,290818899.871578,568005.663812
1,512,40000000,74.133773,74.133773,276257355.105884,539565.146691,276257354.390960,539565.145295
1,512,40000000,72.685313,72.685313,281539188.267649,549881.227085,281762561.853452,550317.503620
1,512,40000000,76.039370,76.039370,266763267.147006,521022.006146,269334162.026855,526043.285209
1,512,40000000,77.516834,77.516834,264187229.589382,515990.682792,264200676.720104,516016.946719
1,512,40000000,67.170065,67.170065,304894600.489072,595497.266580,304897724.901710,595503.368949
1,512,40000000,66.998429,66.998429,305509769.684301,596698.768915,305678809.274767,597028.924365
1,512,40000000,69.408833,69.408833,295013385.933171,576198.019401,295063309.881611,576295.527113
1,512,40000000,69.506078,69.506078,294650491.615999,575489.241437,294650490.853476,575489.239948
1,512,40000000,74.350890,74.350890,275450176.171395,537988.625335,275450636.838375,537989.525075
1,512,40000000,71.386629,71.386629,286570924.605503,559708.837120,286888459.181901,560329.021840
1,512,40000000,69.887691,69.887691,293040204.819472,572344.150038,293041588.682619,572346.852896
1,512,40000000,71.583139,71.583139,286098075.763344,558785.304225,286100893.116744,558790.806869
1,512,40000000,73.380837,73.380837,279091205.964304,545100.011649,279091937.858381,545101.441130
1,1024,40000000,71.007268,71.007268,576841434.823264,563321.713695,576842359.292009,563322.616496
1,1024,40000000,74.480972,74.480972,531541977.258299,519083.962166,549939117.335902,537049.919273
1,1024,40000000,74.413070,74.413070,550438584.901819,537537.680568,550440937.324586,537539.977856
1,1024,40000000,75.368598,75.368598,538647267.035536,526022.721714,543462411.228613,530725.010965
1,1024,40000000,75.562299,75.562299,540844014.566047,528167.982975,542069266.579621,529364.518144
1,1024,40000000,72.915150,72.915150,561748827.959622,548582.839804,561748827.232749,548582.839094
1,1024,40000000,68.998146,68.998146,593639139.999501,579725.722656,593639139.231364,579725.721906
1,1024,40000000,76.214583,76.214583,537427336.878560,524831.383670,537429956.154192,524833.941557
1,1024,40000000,69.815386,69.815386,581321124.673005,567696.410813,586690160.246339,572939.609616
1,1024,40000000,72.838578,72.838578,528603084.659341,516213.949863,562339369.118381,549159.540155
1,1024,40000000,71.264477,71.264477,574745193.695872,561274.603219,574760409.734011,561289.462631
1,1024,40000000,70.118593,70.118593,583291699.378509,569620.800174,584153193.148071,570462.102684
1,1024,40000000,71.391587,71.391587,573715025.623397,560268.579710,573737070.727956,560290.108133
1,1024,40000000,70.824412,70.824412,578331664.130159,564777.015752,578331663.381830,564777.015021
1,1024,40000000,74.394661,74.394661,550574158.070295,537670.076241,550577144.238886,537672.992421
1,1024,40000000,73.272506,73.272506,558976906.139937,545875.884902,559009132.293087,545907.355755
1,1024,40000000,69.153561,69.153561,592305001.516842,578422.853044,592305000.750431,578422.852295
1,1024,40000000,73.542189,73.542189,556959217.694758,543905.486030,556959216.974083,543905.485326
1,1024,40000000,74.428278,74.428278,550296753.244781,537399.173091,550328465.210494,537430.141807
1,1024,40000000,77.789065,77.789065,526548222.131221,514207.248175,526552157.427268,514211.091238
1,1500,40000000,76.688648,76.688648,749716875.345097,499811.250230,782384375.846605,521589.583898
1,1500,40000000,75.571814,75.571814,784510109.192297,523006.739462,793946801.382854,529297.867589
1,1500,40000000,81.645149,81.645149,734688812.350627,489792.541567,734887506.911158,489925.004607
1,1500,40000000,76.938159,76.938159,779830546.153307,519887.030769,779847097.719092,519898.065146
1,1500,40000000,80.966271,80.966271,739015287.649841,492676.858433,741049319.166496,494032.879444
1,1500,40000000,76.147004,76.147004,781757579.759803,521171.719840,787949582.363083,525299.721575
1,1500,40000000,75.069168,75.069168,799180744.257083,532787.162838,799262887.794361,532841.925196
1,1500,40000000,77.450311,77.450311,769807910.170948,513205.273447,774690239.784834,516460.159857
1,1500,40000000,78.641215,78.641215,762953694.865981,508635.796577,762958710.645556,508639.140430
1,1500,40000000,75.141256,75.141256,797798715.967697,531865.810645,798496101.795264,532330.734530
1,1500,40000000,76.788542,76.788542,747100798.619148,498067.199079,781366574.195405,520911.049464
1,1500,40000000,77.942253,77.942253,767778037.581233,511852.025054,769800688.209513,513200.458806
1,1500,40000000,76.693389,76.693389,781998237.853330,521332.158569,782336010.734902,521557.340490
1,1500,40000000,76.365632,76.365632,785690551.909529,523793.701273,785693752.917543,523795.835278
1,1500,40000000,71.652333,71.652333,837364410.074407,558242.940050,837376781.576672,558251.187718
1,1500,40000000,73.608157,73.608157,815125198.053797,543416.798703,815127051.747811,543418.034499
1,1500,40000000,75.091816,75.091816,799006905.799162,532671.270533,799021826.825975,532681.217884
1,1500,40000000,75.757556,75.757556,791647034.561147,527764.689707,792000206.553654,528000.137702
1,1500,40000000,76.757885,76.757885,781657800.407085,521105.200271,781678650.994618,521119.100663
1,1500,40000000,72.182963,72.182963,831219037.835840,554146.025224,831221073.593225,554147.382395
1,128,40000000,72.352510,72.352510,70018100.726568,547016.411926,70764649.353561,552848.823075
1,128,40000000,72.855996,72.855996,67653503.508483,528542.996160,70275616.024795,549028.250194
1,128,40000000,70.656154,70.656154,61336129.744622,479188.513630,72463610.176121,566121.954501
1,128,40000000,74.531567,74.531567,61560345.041451,480940.195636,68695724.591434,536685.348371
1,128,40000000,74.418060,74.418060,65866720.054245,514583.750424,68800503.533685,537503.933857
1,128,40000000,72.757317,72.757317,65543633.680170,512059.638126,70370929.153421,549772.884011
1,128,40000000,72.736909,72.736909,66828061.294164,522094.228861,70390673.323773,549927.135342
1,128,40000000,75.463142,75.463142,67067511.885471,523964.936605,67847691.791047,530060.092118
1,128,40000000,77.088722,77.088722,64834011.971297,506515.718526,66416978.608103,518882.645376
1,128,40000000,74.174407,74.174407,61549565.863061,480855.983305,69026503.980005,539269.562344
1,128,40000000,71.442184,71.442184,65364592.395440,510660.878089,71666342.115185,559893.297775
1,128,40000000,74.634629,74.634629,68416324.505345,534502.535198,68600863.548206,535944.246470
1,128,40000000,78.190942,78.190942,65113168.185133,508696.626446,65480730.491775,511568.206967
1,128,40000000,75.725088,75.725088,66198836.150577,517178.407426,67612995.048616,528226.523817
1,128,40000000,73.459074,73.459074,66855492.637982,522308.536234,69698673.304812,544520.885194
1,128,40000000,76.746287,76.746287,66255689.125391,517622.571292,66713325.167119,521197.852868
1,128,40000000,72.134664,72.134664,68542638.709733,535489.364920,70978357.922344,554518.421268
1,128,40000000,72.776060,72.776060,65869561.460183,514605.948908,70352805.579197,549631.293587
1,128,40000000,72.959027,72.959027,69702675.900543,544552.155473,70176374.473854,548252.925577
1,128,40000000,75.166364,75.166364,60434889.480619,472147.574067,68115573.609494,532152.918824
1,256,40000000,73.497103,73.497103,123993914.766953,484351.229558,139325219.389940,544239.138242
1,256,40000000,73.870190,73.870190,133578374.348299,521790.524798,138621546.797159,541490.417176
1,256,40000000,76.049630,76.049630,118989090.111287,464801.133247,134648912.821798,525972.315710
1,256,40000000,73.140732,73.140732,126441471.942064,493911.999774,140004067.774438,546890.889744
1,256,40000000,78.215877,78.215877,122594631.841819,478885.280632,130919710.840805,511405.120472
1,256,40000000,77.050558,77.050558,128247376.962539,500966.316260,132899751.355467,519139.653732
1,256,40000000,75.863114,75.863114,124350885.003218,485745.644544,134979958.771532,527265.463951
1,256,40000000,75.688304,75.688304,133633168.646506,522004.565025,135291709.006982,528483.238309
1,256,40000000,81.531083,81.531083,118047734.862053,461123.964305,125596271.056525,490610.433815
1,256,40000000,74.037538,74.037538,131976521.058817,515533.285386,138308218.730882,540266.479418
1,256,40000000,76.235089,76.235089,127424781.270997,497753.051840,134321349.057519,524692.769756
1,256,40000000,75.982421,75.982421,127011128.600390,496137.221095,134768014.301624,526437.555866
1,256,40000000,74.645541,74.645541,135676153.690145,529984.975352,137181670.369299,535865.899880
1,256,40000000,74.832861,74.832861,127221419.972170,496958.671766,136838280.177474,534524.531943
1,256,40000000,75.305044,75.305044,126390198.311284,493711.712153,135980267.138547,531172.918510
1,256,40000000,76.558613,76.558613,117389466.146676,458552.602135,133753729.315864,522475.505140
1,256,40000000,80.104131,80.104131,123496763.044593,482409.230643,127833606.983390,499350.027279
1,256,40000000,76.537749,76.537749,126939056.190430,495855.688244,133790190.249781,522617.930663
1,256,40000000,80.126059,80.126059,123464604.854708,482283.612714,127798622.917421,499213.370771
1,256,40000000,74.603399,74.603399,136622564.623363,533681.893060,137259161.610049,536168.600039
